"BehaviorSpace results (NetLogo 5.2.1)"
"Risk_Attack_model.nlogo"
"vary_demage"
"05/12/2017 15:16:57:453 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","farm-size","distance-btw-households","price","Number-of-Farmers","average-node-degree","social-influence","damage","labor_fencing","N","[step]","sum [domain] of patches","mean [income] of farmers","sum [count_total_attacks] of farmers","N / A"
"239","32","20","2.5","100","4","true","0.4","0.5","50","100","9934.999999999942","302.25","9","0.005046019699660903"
"240","32","20","2.5","100","4","true","0.4","0.5","50","100","10129.199999999988","305.7909090909091","5","0.004946038717591083"
"241","32","20","2.5","100","4","true","0.45","0.5","50","100","9968.999999999993","303.50113636363636","6","0.0050351453142937624"
"242","32","20","2.5","100","4","true","0.45","0.5","50","100","9964.499999999964","303.3272727272727","5","0.00502795543220305"
"243","32","20","2.5","100","4","true","0.45","0.5","50","100","9946.199999999993","300.98295454545456","7","0.005036463999355321"
"244","32","20","2.5","100","4","true","0.45","0.5","50","100","9989.099999999977","307.9875","5","0.005014089591752827"
"245","32","20","2.5","100","4","true","0.45","0.5","50","100","10011.699999999963","306.10227272727275","6","0.005004554144271293"
"246","32","20","2.5","100","4","true","0.45","0.5","50","100","9872.400000000012","300.0784090909091","3","0.005056992303257699"
"247","32","20","2.5","100","4","true","0.45","0.5","50","100","9929.99999999996","303.8011363636364","5","0.005053516742300972"
"248","32","20","2.5","100","4","true","0.45","0.5","50","100","9945.09999999995","303.0715909090909","6","0.0050495869437879965"
"249","32","20","2.5","100","4","true","0.45","0.5","50","100","9981.699999999968","300.53977272727275","5","0.005013184675697083"
"250","32","20","2.5","100","4","true","0.45","0.5","50","100","10068.199999999984","308.4943181818182","2","0.004977551243890056"
"251","32","20","2.5","100","4","true","0.5","0.5","50","100","9934.39999999998","298.66818181818184","5","0.005047038397868129"
"252","32","20","2.5","100","4","true","0.5","0.5","50","100","9997.500000000018","305.14772727272725","5","0.004997501249375303"
"253","32","20","2.5","100","4","true","0.5","0.5","50","100","9778.599999999982","305.83181818181816","6","0.005124000819840116"
"254","32","20","2.5","100","4","true","0.5","0.5","50","100","10062.699999999997","305.71363636363634","4","0.0049766594670993"
"256","32","20","2.5","100","4","true","0.5","0.5","50","100","9810.499999999956","301.76363636363635","4","0.00512373827944868"
"255","32","20","2.5","100","4","true","0.5","0.5","50","100","9994.999999999982","311.01363636363635","9","0.005022551255135554"
"257","32","20","2.5","100","4","true","0.5","0.5","50","100","9988.099999999977","302.8909090909091","7","0.005006708990046657"
"258","32","20","2.5","100","4","true","0.5","0.5","50","100","10055.79999999998","298.375","6","0.004972155926809861"
"259","32","20","2.5","100","4","true","0.5","0.5","50","100","10057.79999999997","306.8568181818182","2","0.004980674981073432"
"260","32","20","2.5","100","4","true","0.5","0.5","50","100","10012.499999999973","306.49545454545455","4","0.005023661445407857"
"261","32","20","2.5","100","4","true","0.55","0.5","50","100","9779.999999999942","298.75113636363636","3","0.005116345701246341"
"262","32","20","2.5","100","4","true","0.55","0.5","50","100","9912.899999999927","299.5806818181818","2","0.005085124992372314"
"263","32","20","2.5","100","4","true","0.55","0.5","50","100","9779.599999999988","302.7886363636364","2","0.005130888977824287"
"264","32","20","2.5","100","4","true","0.55","0.5","50","100","10063.099999999991","303.9318181818182","7","0.004982163853404803"
"265","32","20","2.5","100","4","true","0.55","0.5","50","100","9772.300000000007","299.2590909090909","4","0.00513447181688419"
"266","32","20","2.5","100","4","true","0.55","0.5","50","100","9919.499999999987","302.28636363636366","5","0.005058475982356019"
"267","32","20","2.5","100","4","true","0.55","0.5","50","100","9800.799999999977","302.07954545454544","6","0.005112944954034619"
"269","32","20","2.5","100","4","true","0.55","0.5","50","100","9705.69999999995","307.3568181818182","5","0.0051787711811741195"
"268","32","20","2.5","100","4","true","0.55","0.5","50","100","9904.599999999944","308.8477272727273","4","0.005080113388130828"
"270","32","20","2.5","100","4","true","0.55","0.5","50","100","9910.099999999991","299.11477272727274","8","0.005021895464224013"
"272","32","20","2.5","100","4","true","0.6","0.5","50","100","9801.99999999994","301.5590909090909","4","0.005115979249588153"
"271","32","20","2.5","100","4","true","0.6","0.5","50","100","9872.699999999953","301.4590909090909","8","0.0050755753164621045"
"273","32","20","2.5","100","4","true","0.6","0.5","50","100","9778.299999999967","299.4136363636364","1","0.005119593709043243"
"274","32","20","2.5","100","4","true","0.6","0.5","50","100","9802.1","302.1636363636364","3","0.005083832396213544"
"275","32","20","2.5","100","4","true","0.6","0.5","50","100","9762.299999999961","300.42727272727274","4","0.0051555427239825345"
"276","32","20","2.5","100","4","true","0.6","0.5","50","100","9737.599999999991","303.1090909090909","7","0.0051628891527698735"
"277","32","20","2.5","100","4","true","0.6","0.5","50","100","9800.799999999945","304.1136363636364","3","0.005138112463005584"
"278","32","20","2.5","100","4","true","0.6","0.5","50","100","9600.39999999994","298.67727272727274","4","0.005243508536431873"
"279","32","20","2.5","100","4","true","0.6","0.5","50","100","9631.799999999981","293.7181818181818","9","0.005156180713821651"
"280","32","20","2.5","100","4","true","0.6","0.5","50","100","9862.599999999971","304.8772727272727","4","0.005097567440817233"
"281","32","20","2.5","100","4","true","0.65","0.5","50","100","9946.199999999973","303.2613636363636","3","0.005030737808006923"
"282","32","20","2.5","100","4","true","0.65","0.5","50","100","9888.299999999977","295.3840909090909","6","0.005028258814537694"
"283","32","20","2.5","100","4","true","0.65","0.5","50","100","9857.399999999969","300.3443181818182","4","0.005090146494416106"
"284","32","20","2.5","100","4","true","0.65","0.5","50","100","9618.199999999988","292.9340909090909","3","0.005154904892004722"
"285","32","20","2.5","100","4","true","0.65","0.5","50","100","9850.399999999921","297.5420454545455","7","0.0051101231539679905"
"286","32","20","2.5","100","4","true","0.65","0.5","50","100","9892.799999999968","301.67386363636365","5","0.005069708491761716"
"287","32","20","2.5","100","4","true","0.65","0.5","50","100","9939.699999999977","301.6556818181818","2","0.005041542308623053"
"288","32","20","2.5","100","4","true","0.65","0.5","50","100","9656.199999999957","297.09659090909093","3","0.005219370126413132"
"289","32","20","2.5","100","4","true","0.65","0.5","50","100","9733.199999999983","301.7295454545455","7","0.005129994049206897"
"290","32","20","2.5","100","4","true","0.65","0.5","50","100","9902.699999999977","304.62613636363636","3","0.005071559707472438"
"291","32","20","2.5","100","4","true","0.7","0.5","50","100","9894.699999999983","302.92727272727274","5","0.005080629591618983"
"292","32","20","2.5","100","4","true","0.7","0.5","50","100","9704.499999999962","302.4522727272727","7","0.005172663507893469"
"293","32","20","2.5","100","4","true","0.7","0.5","50","100","9819.599999999951","304.7818181818182","1","0.00511367704061282"
"294","32","20","2.5","100","4","true","0.7","0.5","50","100","9683.99999999996","294.1045454545455","6","0.005187367722123067"
"295","32","20","2.5","100","4","true","0.7","0.5","50","100","9745.300000000005","300.6340909090909","6","0.005116712205405279"
"296","32","20","2.5","100","4","true","0.7","0.5","50","100","9493.399999999989","302.5409090909091","6","0.005293918346603414"
"297","32","20","2.5","100","4","true","0.7","0.5","50","100","9798.199999999944","302.1045454545455","4","0.0051275740421691755"
"298","32","20","2.5","100","4","true","0.7","0.5","50","100","9607.199999999975","296.82954545454544","3","0.005220732573194654"
"299","32","20","2.5","100","4","true","0.7","0.5","50","100","9821.49999999998","306.26363636363635","7","0.005120222832097639"
"300","32","20","2.5","100","4","true","0.7","0.5","50","100","9785.299999999994","302.93636363636364","6","0.005101572304584255"
"301","32","20","2.5","100","4","true","0.75","0.5","50","100","9508.3","301.7909090909091","4","0.005260666000315627"
"302","32","20","2.5","100","4","true","0.75","0.5","50","100","9777.199999999968","299.05","1","0.005144562197756952"
"303","32","20","2.5","100","4","true","0.75","0.5","50","100","9639.599999999959","299.20454545454544","2","0.005202805352646136"
"304","32","20","2.5","100","4","true","0.75","0.5","50","100","9487.399999999985","296.59659090909093","5","0.005291901274289798"
"305","32","20","2.5","100","4","true","0.75","0.5","50","100","9565.099999999971","301.1284090909091","4","0.005266539567511744"
"306","32","20","2.5","100","4","true","0.75","0.5","50","100","9727.699999999968","301.275","5","0.00518161562775273"
"307","32","20","2.5","100","4","true","0.75","0.5","50","100","9741.099999999944","303.4875","3","0.005178020339263871"
"308","32","20","2.5","100","4","true","0.75","0.5","50","100","9873.499999999945","299.88863636363635","3","0.005088644181644237"
"309","32","20","2.5","100","4","true","0.75","0.5","50","100","9605.299999999974","298.2340909090909","5","0.005210450078677768"
"310","32","20","2.5","100","4","true","0.75","0.5","50","100","9660.09999999998","300.9534090909091","6","0.005193240478193553"
"311","32","20","2.5","100","4","true","0.8","0.5","50","100","9663.799999999952","294.3636363636364","4","0.005194697253044085"
"312","32","20","2.5","100","4","true","0.8","0.5","50","100","9938.50000000001","301.25","8","0.005031851620759406"
"313","32","20","2.5","100","4","true","0.8","0.5","50","100","9861.899999999956","300.3909090909091","5","0.005083005479479908"
"314","32","20","2.5","100","4","true","0.8","0.5","50","100","9834.29999999996","302.4136363636364","9","0.005107460978998117"
"315","32","20","2.5","100","4","true","0.8","0.5","50","100","9850.199999999944","301.8363636363636","8","0.005111429155591894"
"316","32","20","2.5","100","4","true","0.8","0.5","50","100","9734.59999999995","304.05","10","0.005172556484316806"
"318","32","20","2.5","100","4","true","0.8","0.5","50","100","9664.099999999959","296.0272727272727","6","0.0051778594728938854"
"317","32","20","2.5","100","4","true","0.8","0.5","50","100","9780.500000000007","300.1818181818182","5","0.005105844149213173"
"319","32","20","2.5","100","4","true","0.8","0.5","50","100","9628.2","291.4590909090909","3","0.005183603226274628"
"320","32","20","2.5","100","4","true","0.8","0.5","50","100","9739.799999999974","301.30454545454546","2","0.0051756619671656"
